Date,Unit,Amount Of Patients,Occupation Rate
2021-06-19 07:00:00,4,19,0.475
2021-06-19 07:00:00,2,29,0.725
2021-06-19 07:00:00,5,26,0.65
2021-06-19 07:00:00,1,28,0.7
2021-06-19 07:00:00,3,35,0.875
2021-06-20 07:00:00,4,26,0.65
2021-06-20 07:00:00,2,35,0.875
2021-06-20 07:00:00,5,32,0.8
2021-06-20 07:00:00,1,32,0.8
2021-06-20 07:00:00,3,34,0.85
2021-06-21 07:00:00,4,27,0.675
2021-06-21 07:00:00,2,31,0.775
2021-06-21 07:00:00,5,33,0.825
2021-06-21 07:00:00,1,33,0.825
2021-06-21 07:00:00,3,30,0.75
2021-06-22 07:00:00,4,29,0.725
2021-06-22 07:00:00,2,41,1.025
2021-06-22 07:00:00,5,39,0.975
2021-06-22 07:00:00,1,33,0.825
2021-06-22 07:00:00,3,34,0.85
2021-06-23 07:00:00,4,32,0.8
2021-06-23 07:00:00,2,39,0.975
2021-06-23 07:00:00,5,42,1.05
2021-06-23 07:00:00,1,27,0.675
2021-06-23 07:00:00,3,35,0.875
2021-06-24 07:00:00,4,25,0.625
2021-06-24 07:00:00,2,38,0.95
2021-06-24 07:00:00,5,38,0.95
2021-06-24 07:00:00,1,28,0.7
2021-06-24 07:00:00,3,30,0.75
2021-06-25 07:00:00,4,21,0.525
2021-06-25 07:00:00,2,32,0.8
2021-06-25 07:00:00,5,35,0.875
2021-06-25 07:00:00,1,21,0.525
2021-06-25 07:00:00,3,30,0.75
2021-06-26 07:00:00,4,24,0.6
2021-06-26 07:00:00,2,37,0.925
2021-06-26 07:00:00,5,37,0.925
2021-06-26 07:00:00,1,20,0.5
2021-06-26 07:00:00,3,32,0.8
2021-06-27 07:00:00,4,31,0.775
2021-06-27 07:00:00,2,40,1.0
2021-06-27 07:00:00,5,41,1.025
2021-06-27 07:00:00,1,29,0.725
2021-06-27 07:00:00,3,35,0.875
2021-06-28 07:00:00,4,23,0.575
2021-06-28 07:00:00,2,36,0.9
2021-06-28 07:00:00,5,39,0.975
2021-06-28 07:00:00,1,30,0.75
2021-06-28 07:00:00,3,35,0.875
2021-06-29 07:00:00,4,31,0.775
2021-06-29 07:00:00,2,36,0.9
2021-06-29 07:00:00,5,39,0.975
2021-06-29 07:00:00,1,29,0.725
2021-06-29 07:00:00,3,33,0.825
2021-06-30 07:00:00,4,28,0.7
2021-06-30 07:00:00,2,38,0.95
2021-06-30 07:00:00,5,41,1.025
2021-06-30 07:00:00,1,28,0.7
2021-06-30 07:00:00,3,30,0.75
2021-07-01 07:00:00,4,28,0.7
2021-07-01 07:00:00,2,36,0.9
2021-07-01 07:00:00,5,37,0.925
2021-07-01 07:00:00,1,29,0.725
2021-07-01 07:00:00,3,32,0.8
2021-07-02 07:00:00,4,29,0.725
2021-07-02 07:00:00,2,36,0.9
2021-07-02 07:00:00,5,33,0.825
2021-07-02 07:00:00,1,26,0.65
2021-07-02 07:00:00,3,30,0.75
2021-07-03 07:00:00,4,28,0.7
2021-07-03 07:00:00,2,28,0.7
2021-07-03 07:00:00,5,30,0.75
2021-07-03 07:00:00,1,26,0.65
2021-07-03 07:00:00,3,32,0.8
2021-07-04 07:00:00,4,33,0.825
2021-07-04 07:00:00,2,35,0.875
2021-07-04 07:00:00,5,34,0.85
2021-07-04 07:00:00,1,34,0.85
2021-07-04 07:00:00,3,36,0.9
2021-07-05 07:00:00,4,37,0.925
2021-07-05 07:00:00,2,40,1.0
2021-07-05 07:00:00,5,41,1.025
2021-07-05 07:00:00,1,34,0.85
2021-07-05 07:00:00,3,23,0.575
2021-07-06 07:00:00,4,32,0.8
2021-07-06 07:00:00,2,36,0.9
2021-07-06 07:00:00,5,39,0.975
2021-07-06 07:00:00,1,31,0.775
2021-07-06 07:00:00,3,23,0.575
2021-07-07 07:00:00,4,28,0.7
2021-07-07 07:00:00,2,32,0.8
2021-07-07 07:00:00,5,36,0.9
2021-07-07 07:00:00,1,31,0.775
2021-07-07 07:00:00,3,22,0.55
2021-07-08 07:00:00,4,27,0.675
2021-07-08 07:00:00,2,35,0.875
2021-07-08 07:00:00,5,38,0.95
2021-07-08 07:00:00,1,37,0.925
2021-07-08 07:00:00,3,25,0.625
2021-07-09 07:00:00,4,25,0.625
2021-07-09 07:00:00,2,29,0.725
2021-07-09 07:00:00,5,33,0.825
2021-07-09 07:00:00,1,27,0.675
2021-07-09 07:00:00,3,23,0.575
2021-07-10 07:00:00,4,24,0.6
2021-07-10 07:00:00,2,27,0.675
2021-07-10 07:00:00,5,37,0.925
2021-07-10 07:00:00,1,30,0.75
2021-07-10 07:00:00,3,25,0.625
2021-07-11 07:00:00,4,26,0.65
2021-07-11 07:00:00,2,32,0.8
2021-07-11 07:00:00,5,36,0.9
2021-07-11 07:00:00,1,34,0.85
2021-07-11 07:00:00,3,22,0.55
2021-07-12 07:00:00,4,32,0.8
2021-07-12 07:00:00,2,41,1.025
2021-07-12 07:00:00,5,46,1.15
2021-07-12 07:00:00,1,40,1.0
2021-07-12 07:00:00,3,25,0.625
2021-07-13 07:00:00,4,29,0.725
2021-07-13 07:00:00,2,40,1.0
2021-07-13 07:00:00,5,43,1.075
2021-07-13 07:00:00,1,40,1.0
2021-07-13 07:00:00,3,25,0.625
2021-07-14 07:00:00,4,33,0.825
2021-07-14 07:00:00,2,39,0.975
2021-07-14 07:00:00,5,42,1.05
2021-07-14 07:00:00,1,30,0.75
2021-07-14 07:00:00,3,23,0.575
2021-07-15 07:00:00,4,35,0.875
2021-07-15 07:00:00,2,36,0.9
2021-07-15 07:00:00,5,41,1.025
2021-07-15 07:00:00,1,40,1.0
2021-07-15 07:00:00,3,20,0.5
2021-07-16 07:00:00,4,26,0.65
2021-07-16 07:00:00,2,25,0.625
2021-07-16 07:00:00,5,36,0.9
2021-07-16 07:00:00,1,29,0.725
2021-07-16 07:00:00,3,20,0.5
2021-07-17 07:00:00,4,25,0.625
2021-07-17 07:00:00,2,33,0.825
2021-07-17 07:00:00,5,40,1.0
2021-07-17 07:00:00,1,33,0.825
2021-07-17 07:00:00,3,20,0.5
2021-07-18 07:00:00,4,27,0.675
2021-07-18 07:00:00,2,36,0.9
2021-07-18 07:00:00,5,46,1.15
2021-07-18 07:00:00,1,33,0.825
2021-07-18 07:00:00,3,19,0.475
2021-07-19 07:00:00,4,23,0.575
2021-07-19 07:00:00,2,33,0.825
2021-07-19 07:00:00,5,35,0.875
2021-07-19 07:00:00,1,26,0.65
2021-07-19 07:00:00,3,22,0.55
2021-07-20 07:00:00,4,16,0.4
2021-07-20 07:00:00,2,26,0.65
2021-07-20 07:00:00,5,29,0.725
2021-07-20 07:00:00,1,30,0.75
2021-07-20 07:00:00,3,24,0.6
2021-07-21 07:00:00,4,25,0.625
2021-07-21 07:00:00,2,35,0.875
2021-07-21 07:00:00,5,33,0.825
2021-07-21 07:00:00,1,29,0.725
2021-07-21 07:00:00,3,20,0.5
2021-07-22 07:00:00,4,28,0.7
2021-07-22 07:00:00,2,35,0.875
2021-07-22 07:00:00,5,34,0.85
2021-07-22 07:00:00,1,31,0.775
2021-07-22 07:00:00,3,10,0.25
2021-07-23 07:00:00,4,29,0.725
2021-07-23 07:00:00,2,31,0.775
2021-07-23 07:00:00,5,28,0.7
2021-07-23 07:00:00,1,28,0.7
2021-07-23 07:00:00,3,6,0.15
2021-07-24 07:00:00,4,30,0.75
2021-07-24 07:00:00,2,32,0.8
2021-07-24 07:00:00,5,31,0.775
2021-07-24 07:00:00,1,31,0.775
2021-07-24 07:00:00,3,6,0.15
2021-07-25 07:00:00,4,34,0.85
2021-07-25 07:00:00,2,35,0.875
2021-07-25 07:00:00,5,40,1.0
2021-07-25 07:00:00,1,36,0.9
2021-07-25 07:00:00,3,5,0.125
2021-07-26 07:00:00,4,39,0.975
2021-07-26 07:00:00,2,39,0.975
2021-07-26 07:00:00,5,39,0.975
2021-07-26 07:00:00,1,35,0.875
2021-07-27 07:00:00,4,33,0.825
2021-07-27 07:00:00,2,38,0.95
2021-07-27 07:00:00,5,41,1.025
2021-07-27 07:00:00,1,39,0.975
2021-07-28 07:00:00,4,33,0.825
2021-07-28 07:00:00,2,42,1.05
2021-07-28 07:00:00,5,45,1.125
2021-07-28 07:00:00,1,44,1.1
2021-07-29 07:00:00,4,31,0.775
2021-07-29 07:00:00,2,41,1.025
2021-07-29 07:00:00,5,35,0.875
2021-07-29 07:00:00,1,36,0.9
2021-07-30 07:00:00,4,31,0.775
2021-07-30 07:00:00,2,40,1.0
2021-07-30 07:00:00,5,36,0.9
2021-07-30 07:00:00,1,34,0.85
2021-07-31 07:00:00,4,23,0.575
2021-07-31 07:00:00,2,40,1.0
2021-07-31 07:00:00,5,31,0.775
2021-07-31 07:00:00,1,36,0.9
2021-08-01 07:00:00,4,30,0.75
2021-08-01 07:00:00,2,46,1.15
2021-08-01 07:00:00,5,39,0.975
2021-08-01 07:00:00,1,40,1.0
2021-08-02 07:00:00,4,36,0.9
2021-08-02 07:00:00,2,47,1.175
2021-08-02 07:00:00,5,44,1.1
2021-08-02 07:00:00,1,44,1.1
2021-08-03 07:00:00,4,33,0.825
2021-08-03 07:00:00,2,41,1.025
2021-08-03 07:00:00,5,38,0.95
2021-08-03 07:00:00,1,39,0.975
2021-08-04 07:00:00,4,28,0.7
2021-08-04 07:00:00,2,39,0.975
2021-08-04 07:00:00,5,34,0.85
2021-08-04 07:00:00,1,34,0.85
2021-08-05 07:00:00,4,33,0.825
2021-08-05 07:00:00,2,32,0.8
2021-08-05 07:00:00,5,33,0.825
2021-08-05 07:00:00,1,34,0.85
2021-08-06 07:00:00,4,28,0.7
2021-08-06 07:00:00,2,33,0.825
2021-08-06 07:00:00,5,27,0.675
2021-08-06 07:00:00,1,31,0.775
2021-08-07 07:00:00,4,31,0.775
2021-08-07 07:00:00,2,32,0.8
2021-08-07 07:00:00,5,32,0.8
2021-08-07 07:00:00,1,31,0.775
2021-08-08 07:00:00,4,29,0.725
2021-08-08 07:00:00,2,40,1.0
2021-08-08 07:00:00,5,37,0.925
2021-08-08 07:00:00,1,34,0.85
2021-08-09 07:00:00,4,31,0.775
2021-08-09 07:00:00,2,34,0.85
2021-08-09 07:00:00,5,34,0.85
2021-08-09 07:00:00,1,36,0.9
2021-08-10 07:00:00,4,29,0.725
2021-08-10 07:00:00,2,32,0.8
2021-08-10 07:00:00,5,33,0.825
2021-08-10 07:00:00,1,35,0.875
2021-08-11 07:00:00,4,27,0.675
2021-08-11 07:00:00,2,29,0.725
2021-08-11 07:00:00,5,32,0.8
2021-08-11 07:00:00,1,36,0.9
2021-08-12 07:00:00,4,22,0.55
2021-08-12 07:00:00,2,29,0.725
2021-08-12 07:00:00,5,33,0.825
2021-08-12 07:00:00,1,30,0.75
2021-08-13 07:00:00,4,24,0.6
2021-08-13 07:00:00,2,25,0.625
2021-08-13 07:00:00,5,34,0.85
2021-08-13 07:00:00,1,24,0.6
2021-08-14 07:00:00,4,25,0.625
2021-08-14 07:00:00,2,28,0.7
2021-08-14 07:00:00,5,35,0.875
2021-08-14 07:00:00,1,25,0.625
2021-08-15 07:00:00,4,30,0.75
2021-08-15 07:00:00,2,37,0.925
2021-08-15 07:00:00,5,40,1.0
2021-08-15 07:00:00,1,32,0.8
2021-08-16 07:00:00,4,36,0.9
2021-08-16 07:00:00,2,34,0.85
2021-08-16 07:00:00,5,42,1.05
2021-08-16 07:00:00,1,41,1.025
2021-08-17 07:00:00,4,32,0.8
2021-08-17 07:00:00,2,35,0.875
2021-08-17 07:00:00,5,35,0.875
2021-08-17 07:00:00,1,36,0.9
2021-08-18 07:00:00,4,24,0.6
2021-08-18 07:00:00,2,40,1.0
2021-08-18 07:00:00,5,33,0.825
2021-08-18 07:00:00,1,30,0.75
2021-08-19 07:00:00,4,26,0.65
2021-08-19 07:00:00,2,33,0.825
2021-08-19 07:00:00,5,27,0.675
2021-08-19 07:00:00,1,23,0.575
2021-08-20 07:00:00,4,20,0.5
2021-08-20 07:00:00,2,33,0.825
2021-08-20 07:00:00,5,29,0.725
2021-08-20 07:00:00,1,25,0.625
2021-08-21 07:00:00,4,27,0.675
2021-08-21 07:00:00,2,36,0.9
2021-08-21 07:00:00,5,30,0.75
2021-08-21 07:00:00,1,30,0.75
2021-08-22 07:00:00,4,28,0.7
2021-08-22 07:00:00,2,42,1.05
2021-08-22 07:00:00,5,38,0.95
2021-08-22 07:00:00,1,39,0.975
2021-08-23 07:00:00,4,32,0.8
2021-08-23 07:00:00,2,42,1.05
2021-08-23 07:00:00,5,34,0.85
2021-08-23 07:00:00,1,33,0.825
2021-08-24 07:00:00,4,36,0.9
2021-08-24 07:00:00,2,46,1.15
2021-08-24 07:00:00,5,33,0.825
2021-08-24 07:00:00,1,36,0.9
2021-08-25 07:00:00,4,36,0.9
2021-08-25 07:00:00,2,42,1.05
2021-08-25 07:00:00,5,35,0.875
2021-08-25 07:00:00,1,32,0.8
2021-08-26 07:00:00,4,29,0.725
2021-08-26 07:00:00,2,30,0.75
2021-08-26 07:00:00,5,33,0.825
2021-08-26 07:00:00,1,28,0.7
2021-08-27 07:00:00,4,36,0.9
2021-08-27 07:00:00,2,38,0.95
2021-08-27 07:00:00,5,34,0.85
2021-08-27 07:00:00,1,34,0.85
2021-08-28 07:00:00,4,34,0.85
2021-08-28 07:00:00,2,35,0.875
2021-08-28 07:00:00,5,37,0.925
2021-08-28 07:00:00,1,31,0.775
2021-08-29 07:00:00,4,27,0.675
2021-08-29 07:00:00,2,39,0.975
2021-08-29 07:00:00,5,41,1.025
2021-08-29 07:00:00,1,37,0.925
2021-08-30 07:00:00,4,27,0.675
2021-08-30 07:00:00,2,36,0.9
2021-08-30 07:00:00,5,42,1.05
2021-08-30 07:00:00,1,38,0.95
2021-08-31 07:00:00,4,28,0.7
2021-08-31 07:00:00,2,37,0.925
2021-08-31 07:00:00,5,41,1.025
2021-08-31 07:00:00,1,33,0.825
2021-09-01 07:00:00,4,29,0.725
2021-09-01 07:00:00,2,34,0.85
2021-09-01 07:00:00,5,39,0.975
2021-09-01 07:00:00,1,31,0.775
2021-09-02 07:00:00,4,27,0.675
2021-09-02 07:00:00,2,34,0.85
2021-09-02 07:00:00,5,35,0.875
2021-09-02 07:00:00,1,24,0.6
2021-09-03 07:00:00,4,26,0.65
2021-09-03 07:00:00,2,32,0.8
2021-09-03 07:00:00,5,36,0.9
2021-09-03 07:00:00,1,23,0.575
2021-09-04 07:00:00,4,24,0.6
2021-09-04 07:00:00,2,36,0.9
2021-09-04 07:00:00,5,31,0.775
2021-09-04 07:00:00,1,29,0.725
2021-09-04 07:00:00,3,1,0.025
2021-09-05 07:00:00,4,31,0.775
2021-09-05 07:00:00,2,38,0.95
2021-09-05 07:00:00,5,41,1.025
2021-09-05 07:00:00,1,34,0.85
2021-09-05 07:00:00,3,1,0.025
2021-09-06 07:00:00,4,27,0.675
2021-09-06 07:00:00,2,36,0.9
2021-09-06 07:00:00,5,38,0.95
2021-09-06 07:00:00,1,35,0.875
2021-09-06 07:00:00,3,1,0.025
2021-09-07 07:00:00,4,25,0.625
2021-09-07 07:00:00,2,26,0.65
2021-09-07 07:00:00,5,31,0.775
2021-09-07 07:00:00,1,19,0.475
2021-09-07 07:00:00,3,1,0.025
2021-09-08 07:00:00,4,27,0.675
2021-09-08 07:00:00,2,30,0.75
2021-09-08 07:00:00,5,36,0.9
2021-09-08 07:00:00,1,21,0.525
2021-09-08 07:00:00,3,1,0.025
2021-09-09 07:00:00,4,33,0.825
2021-09-09 07:00:00,2,36,0.9
2021-09-09 07:00:00,5,47,1.175
2021-09-09 07:00:00,1,24,0.6
2021-09-09 07:00:00,3,1,0.025
2021-09-10 07:00:00,4,27,0.675
2021-09-10 07:00:00,2,37,0.925
2021-09-10 07:00:00,5,42,1.05
2021-09-10 07:00:00,1,25,0.625
2021-09-10 07:00:00,3,1,0.025
2021-09-11 07:00:00,4,34,0.85
2021-09-11 07:00:00,2,36,0.9
2021-09-11 07:00:00,5,44,1.1
2021-09-11 07:00:00,1,31,0.775
2021-09-11 07:00:00,3,1,0.025
2021-09-12 07:00:00,4,39,0.975
2021-09-12 07:00:00,2,34,0.85
2021-09-12 07:00:00,5,43,1.075
2021-09-12 07:00:00,1,30,0.75
2021-09-12 07:00:00,3,1,0.025
2021-09-13 07:00:00,4,37,0.925
2021-09-13 07:00:00,2,42,1.05
2021-09-13 07:00:00,5,48,1.2
2021-09-13 07:00:00,1,43,1.075
2021-09-13 07:00:00,3,1,0.025
2021-09-14 07:00:00,4,29,0.725
2021-09-14 07:00:00,2,36,0.9
2021-09-14 07:00:00,5,44,1.1
2021-09-14 07:00:00,1,39,0.975
2021-09-14 07:00:00,3,1,0.025
2021-09-15 07:00:00,4,26,0.65
2021-09-15 07:00:00,2,25,0.625
2021-09-15 07:00:00,5,34,0.85
2021-09-15 07:00:00,1,29,0.725
2021-09-15 07:00:00,3,1,0.025
2021-09-16 07:00:00,4,27,0.675
2021-09-16 07:00:00,2,24,0.6
2021-09-16 07:00:00,5,32,0.8
2021-09-16 07:00:00,1,23,0.575
2021-09-16 07:00:00,3,1,0.025
2021-09-17 07:00:00,4,28,0.7
2021-09-17 07:00:00,2,30,0.75
2021-09-17 07:00:00,5,37,0.925
2021-09-17 07:00:00,1,26,0.65
2021-09-17 07:00:00,3,1,0.025
2021-09-18 07:00:00,4,29,0.725
2021-09-18 07:00:00,2,35,0.875
2021-09-18 07:00:00,5,43,1.075
2021-09-18 07:00:00,1,28,0.7
2021-09-18 07:00:00,3,1,0.025
2021-09-19 07:00:00,4,36,0.9
2021-09-19 07:00:00,2,39,0.975
2021-09-19 07:00:00,5,48,1.2
2021-09-19 07:00:00,1,32,0.8
2021-09-19 07:00:00,3,1,0.025
2021-09-20 07:00:00,4,35,0.875
2021-09-20 07:00:00,2,34,0.85
2021-09-20 07:00:00,5,45,1.125
2021-09-20 07:00:00,1,30,0.75
2021-09-20 07:00:00,3,2,0.05
2021-09-21 07:00:00,4,31,0.775
2021-09-21 07:00:00,2,33,0.825
2021-09-21 07:00:00,5,29,0.725
2021-09-21 07:00:00,1,27,0.675
2021-09-21 07:00:00,3,3,0.075
2021-09-22 07:00:00,4,37,0.925
2021-09-22 07:00:00,2,41,1.025
2021-09-22 07:00:00,5,38,0.95
2021-09-22 07:00:00,1,30,0.75
2021-09-22 07:00:00,3,5,0.125
2021-09-23 07:00:00,4,37,0.925
2021-09-23 07:00:00,2,39,0.975
2021-09-23 07:00:00,5,39,0.975
2021-09-23 07:00:00,1,37,0.925
2021-09-23 07:00:00,3,5,0.125
2021-09-24 07:00:00,4,30,0.75
2021-09-24 07:00:00,2,32,0.8
2021-09-24 07:00:00,5,36,0.9
2021-09-24 07:00:00,1,23,0.575
2021-09-24 07:00:00,3,5,0.125
2021-09-25 07:00:00,4,31,0.775
2021-09-25 07:00:00,2,34,0.85
2021-09-25 07:00:00,5,34,0.85
2021-09-25 07:00:00,1,27,0.675
2021-09-25 07:00:00,3,5,0.125
2021-09-26 07:00:00,4,32,0.8
2021-09-26 07:00:00,2,36,0.9
2021-09-26 07:00:00,5,40,1.0
2021-09-26 07:00:00,1,24,0.6
2021-09-26 07:00:00,3,5,0.125
2021-09-27 07:00:00,4,32,0.8
2021-09-27 07:00:00,2,29,0.725
2021-09-27 07:00:00,5,35,0.875
2021-09-27 07:00:00,1,20,0.5
2021-09-27 07:00:00,3,6,0.15
2021-09-28 07:00:00,4,27,0.675
2021-09-28 07:00:00,2,28,0.7
2021-09-28 07:00:00,5,28,0.7
2021-09-28 07:00:00,1,17,0.425
2021-09-28 07:00:00,3,9,0.225
2021-09-29 07:00:00,4,27,0.675
2021-09-29 07:00:00,2,33,0.825
2021-09-29 07:00:00,5,35,0.875
2021-09-29 07:00:00,1,14,0.35
2021-09-29 07:00:00,3,12,0.3
2021-09-30 07:00:00,4,32,0.8
2021-09-30 07:00:00,2,30,0.75
2021-09-30 07:00:00,5,41,1.025
2021-09-30 07:00:00,1,21,0.525
2021-09-30 07:00:00,3,15,0.375
2021-10-01 07:00:00,4,26,0.65
2021-10-01 07:00:00,2,26,0.65
2021-10-01 07:00:00,5,34,0.85
2021-10-01 07:00:00,1,10,0.25
2021-10-01 07:00:00,3,21,0.525
2021-10-02 07:00:00,4,27,0.675
2021-10-02 07:00:00,2,33,0.825
2021-10-02 07:00:00,5,27,0.675
2021-10-02 07:00:00,1,6,0.15
2021-10-02 07:00:00,3,26,0.65
2021-10-03 07:00:00,4,27,0.675
2021-10-03 07:00:00,2,39,0.975
2021-10-03 07:00:00,5,37,0.925
2021-10-03 07:00:00,3,31,0.775
2021-10-04 07:00:00,4,33,0.825
2021-10-04 07:00:00,2,37,0.925
2021-10-04 07:00:00,5,38,0.95
2021-10-04 07:00:00,3,40,1.0
2021-10-05 07:00:00,4,24,0.6
2021-10-05 07:00:00,2,36,0.9
2021-10-05 07:00:00,5,33,0.825
2021-10-05 07:00:00,3,34,0.85
2021-10-06 07:00:00,4,30,0.75
2021-10-06 07:00:00,2,36,0.9
2021-10-06 07:00:00,5,37,0.925
2021-10-06 07:00:00,3,33,0.825
2021-10-07 07:00:00,4,30,0.75
2021-10-07 07:00:00,2,31,0.775
2021-10-07 07:00:00,5,40,1.0
2021-10-07 07:00:00,3,33,0.825
2021-10-08 07:00:00,4,31,0.775
2021-10-08 07:00:00,2,29,0.725
2021-10-08 07:00:00,5,36,0.9
2021-10-08 07:00:00,3,30,0.75
2021-10-09 07:00:00,4,32,0.8
2021-10-09 07:00:00,2,35,0.875
2021-10-09 07:00:00,5,35,0.875
2021-10-09 07:00:00,3,30,0.75
2021-10-10 07:00:00,4,36,0.9
2021-10-10 07:00:00,2,37,0.925
2021-10-10 07:00:00,5,42,1.05
2021-10-10 07:00:00,3,33,0.825
2021-10-11 07:00:00,4,35,0.875
2021-10-11 07:00:00,2,40,1.0
2021-10-11 07:00:00,5,45,1.125
2021-10-11 07:00:00,3,40,1.0
2021-10-12 07:00:00,4,29,0.725
2021-10-12 07:00:00,2,39,0.975
2021-10-12 07:00:00,5,41,1.025
2021-10-12 07:00:00,3,38,0.95
2021-10-13 07:00:00,4,31,0.775
2021-10-13 07:00:00,2,35,0.875
2021-10-13 07:00:00,5,40,1.0
2021-10-13 07:00:00,3,40,1.0
2021-10-14 07:00:00,4,36,0.9
2021-10-14 07:00:00,2,36,0.9
2021-10-14 07:00:00,5,42,1.05
2021-10-14 07:00:00,3,39,0.975
2021-10-15 07:00:00,4,40,1.0
2021-10-15 07:00:00,2,34,0.85
2021-10-15 07:00:00,5,43,1.075
2021-10-15 07:00:00,3,39,0.975
2021-10-16 07:00:00,4,37,0.925
2021-10-16 07:00:00,2,37,0.925
2021-10-16 07:00:00,5,43,1.075
2021-10-16 07:00:00,3,36,0.9
2021-10-17 07:00:00,4,39,0.975
2021-10-17 07:00:00,2,43,1.075
2021-10-17 07:00:00,5,46,1.15
2021-10-17 07:00:00,3,42,1.05
2021-10-18 07:00:00,4,31,0.775
2021-10-18 07:00:00,2,40,1.0
2021-10-18 07:00:00,5,41,1.025
2021-10-18 07:00:00,3,46,1.15
2021-10-19 07:00:00,4,34,0.85
2021-10-19 07:00:00,2,35,0.875
2021-10-19 07:00:00,5,46,1.15
2021-10-19 07:00:00,3,43,1.075
2021-10-20 07:00:00,4,39,0.975
2021-10-20 07:00:00,2,38,0.95
2021-10-20 07:00:00,5,43,1.075
2021-10-20 07:00:00,3,48,1.2
2021-10-21 07:00:00,4,33,0.825
2021-10-21 07:00:00,2,35,0.875
2021-10-21 07:00:00,5,41,1.025
2021-10-21 07:00:00,3,40,1.0
2021-10-22 07:00:00,4,34,0.85
2021-10-22 07:00:00,2,37,0.925
2021-10-22 07:00:00,5,39,0.975
2021-10-22 07:00:00,3,40,1.0
2021-10-23 07:00:00,4,27,0.675
2021-10-23 07:00:00,2,36,0.9
2021-10-23 07:00:00,5,26,0.65
2021-10-23 07:00:00,3,35,0.875
2021-10-24 07:00:00,4,33,0.825
2021-10-24 07:00:00,2,42,1.05
2021-10-24 07:00:00,5,37,0.925
2021-10-24 07:00:00,3,41,1.025
2021-10-25 07:00:00,4,36,0.9
2021-10-25 07:00:00,2,43,1.075
2021-10-25 07:00:00,5,40,1.0
2021-10-25 07:00:00,3,44,1.1
2021-10-26 07:00:00,4,32,0.8
2021-10-26 07:00:00,2,38,0.95
2021-10-26 07:00:00,5,38,0.95
2021-10-26 07:00:00,3,34,0.85
2021-10-27 07:00:00,4,29,0.725
2021-10-27 07:00:00,2,35,0.875
2021-10-27 07:00:00,5,37,0.925
2021-10-27 07:00:00,3,41,1.025
2021-10-28 07:00:00,4,30,0.75
2021-10-28 07:00:00,2,35,0.875
2021-10-28 07:00:00,5,38,0.95
2021-10-28 07:00:00,1,4,0.1
2021-10-28 07:00:00,3,34,0.85
2021-10-29 07:00:00,4,26,0.65
2021-10-29 07:00:00,2,31,0.775
2021-10-29 07:00:00,5,30,0.75
2021-10-29 07:00:00,1,14,0.35
2021-10-29 07:00:00,3,33,0.825
2021-10-30 07:00:00,4,24,0.6
2021-10-30 07:00:00,2,33,0.825
2021-10-30 07:00:00,5,28,0.7
2021-10-30 07:00:00,1,15,0.375
2021-10-30 07:00:00,3,36,0.9
2021-10-31 07:00:00,4,27,0.675
2021-10-31 07:00:00,2,34,0.85
2021-10-31 07:00:00,5,33,0.825
2021-10-31 07:00:00,1,20,0.5
2021-10-31 07:00:00,3,37,0.925
2021-11-01 07:00:00,4,33,0.825
2021-11-01 07:00:00,2,39,0.975
2021-11-01 07:00:00,5,37,0.925
2021-11-01 07:00:00,1,20,0.5
2021-11-01 07:00:00,3,38,0.95
2021-11-02 07:00:00,4,30,0.75
2021-11-02 07:00:00,2,38,0.95
2021-11-02 07:00:00,5,37,0.925
2021-11-02 07:00:00,1,17,0.425
2021-11-02 07:00:00,3,32,0.8
2021-11-03 07:00:00,4,32,0.8
2021-11-03 07:00:00,2,39,0.975
2021-11-03 07:00:00,5,39,0.975
2021-11-03 07:00:00,1,25,0.625
2021-11-03 07:00:00,3,35,0.875
2021-11-04 07:00:00,4,26,0.65
2021-11-04 07:00:00,2,34,0.85
2021-11-04 07:00:00,5,36,0.9
2021-11-04 07:00:00,1,30,0.75
2021-11-04 07:00:00,3,40,1.0
2021-11-05 07:00:00,4,29,0.725
2021-11-05 07:00:00,2,25,0.625
2021-11-05 07:00:00,5,27,0.675
2021-11-05 07:00:00,1,26,0.65
2021-11-05 07:00:00,3,35,0.875
2021-11-06 07:00:00,4,23,0.575
2021-11-06 07:00:00,2,26,0.65
2021-11-06 07:00:00,5,23,0.575
2021-11-06 07:00:00,1,29,0.725
2021-11-06 07:00:00,3,31,0.775
2021-11-07 07:00:00,4,26,0.65
2021-11-07 07:00:00,2,35,0.875
2021-11-07 07:00:00,5,35,0.875
2021-11-07 07:00:00,1,31,0.775
2021-11-07 07:00:00,3,39,0.975
2021-11-08 07:00:00,4,29,0.725
2021-11-08 07:00:00,2,39,0.975
2021-11-08 07:00:00,5,45,1.125
2021-11-08 07:00:00,1,30,0.75
2021-11-08 07:00:00,3,36,0.9
2021-11-09 07:00:00,4,30,0.75
2021-11-09 07:00:00,2,34,0.85
2021-11-09 07:00:00,5,43,1.075
2021-11-09 07:00:00,1,25,0.625
2021-11-09 07:00:00,3,33,0.825
2021-11-10 07:00:00,4,25,0.625
2021-11-10 07:00:00,2,38,0.95
2021-11-10 07:00:00,5,43,1.075
2021-11-10 07:00:00,1,28,0.7
2021-11-10 07:00:00,3,35,0.875
2021-11-11 07:00:00,4,27,0.675
2021-11-11 07:00:00,2,36,0.9
2021-11-11 07:00:00,5,38,0.95
2021-11-11 07:00:00,1,26,0.65
2021-11-11 07:00:00,3,35,0.875
