Date,Doctor Code,Amount Of Patients
2020-05-21,9422,4
2020-05-22,9422,1
2020-05-26,9422,1
2020-05-27,9422,1
2020-06-01,9422,2
2020-06-02,9422,1
2020-06-03,9422,2
2020-06-17,9422,2
2020-06-19,9422,3
2020-06-21,9422,1
2020-06-23,9422,1
2020-06-25,9422,5
2020-06-26,9422,1
2020-06-28,9422,4
2020-06-30,9422,2
2020-07-01,9422,2
2020-07-04,9422,1
2020-07-06,9422,1
2020-07-07,9422,2
2020-07-08,9422,1
2020-07-12,9422,2
2020-07-20,9422,1
2020-07-21,9422,1
2020-07-22,9422,1
2020-07-23,9422,1
2020-07-26,9422,2
2020-07-27,9422,1
2020-07-28,9422,3
2020-07-31,9422,2
2020-08-01,9422,2
2020-08-02,9422,1
2020-08-03,9422,2
2020-08-04,9422,2
2020-08-05,9422,3
2020-08-08,9422,1
2020-08-09,9422,1
2020-08-10,9422,1
2020-08-11,9422,1
2020-08-14,9422,1
2020-08-16,9422,1
2020-08-18,9422,2
2020-08-19,9422,1
2020-08-23,9422,2
2020-08-24,9422,1
2020-08-25,9422,1
2020-08-26,9422,1
2020-08-28,9422,1
2020-09-02,9422,1
2020-09-03,9422,2
2020-02-09,9435,1
2020-02-20,9435,1
2020-02-28,9435,1
2020-03-29,9435,1
2020-03-30,9435,5
2020-03-31,9435,2
2020-04-01,9435,1
2020-04-02,9435,2
2020-04-05,9435,3
2020-04-06,9435,1
2020-04-10,9435,1
2020-04-11,9435,2
2020-04-12,9435,1
2020-04-18,9435,3
2020-04-19,9435,1
2020-04-20,9435,2
2020-04-26,9435,1
2020-04-27,9435,1
2020-04-28,9435,1
2020-05-05,9435,1
2020-05-07,9435,2
2020-05-08,9435,1
2020-05-13,9435,1
2020-05-14,9435,3
2020-05-19,9435,1
2020-05-25,9435,2
2020-06-17,9435,1
2020-07-07,9435,1
2020-07-15,9435,1
2020-08-05,9435,2
2020-08-06,9435,1
2020-08-27,9435,1
2020-08-31,9435,2
2020-09-01,9435,4
2020-09-03,9435,1
2020-10-13,9435,1
2020-10-14,9435,1
2020-10-15,9435,2
2020-10-17,9435,3
2020-10-19,9435,1
2020-10-22,9435,1
2020-10-23,9435,1
2020-10-24,9435,1
2020-10-25,9435,1
2020-10-26,9435,2
2020-10-27,9435,2
2020-11-03,9435,1
2020-11-17,9435,1
2020-11-18,9435,1
2020-11-19,9435,1
2020-12-02,9435,1
2021-01-04,9435,1
2021-01-05,9435,2
2021-01-06,9435,5
2021-01-07,9435,1
2021-01-10,9435,3
2021-01-11,9435,1
2021-01-13,9435,1
2021-01-16,9435,2
2021-01-17,9435,1
2021-01-25,9435,1
2021-01-26,9435,2
2021-01-27,9435,1
2021-01-28,9435,1
2021-01-31,9435,1
2021-02-01,9435,1
2021-02-02,9435,3
2021-02-07,9435,2
2021-02-10,9435,1
2021-02-11,9435,1
2021-02-12,9435,1
2021-02-13,9435,1
2021-02-15,9435,3
2021-02-17,9435,1
2021-02-18,9435,1
2021-03-14,9435,1
2021-03-27,9435,1
2021-03-30,9435,1
2021-04-02,9435,1
2021-04-04,9435,2
2021-04-05,9435,3
2021-04-06,9435,1
2021-04-07,9435,1
2021-04-08,9435,1
2021-04-10,9435,1
2021-04-11,9435,1
2021-04-12,9435,1
2021-04-13,9435,1
2021-04-16,9435,2
2021-04-17,9435,1
2021-04-22,9435,2
2021-04-24,9435,1
2021-04-26,9435,1
2021-04-27,9435,1
2021-04-28,9435,1
2021-04-30,9435,1
2021-05-01,9435,1
2021-05-02,9435,1
2021-05-03,9435,2
2021-05-04,9435,1
2021-05-06,9435,3
2021-05-07,9435,2
2021-05-08,9435,1
2021-05-09,9435,1
2021-05-10,9435,1
2021-05-11,9435,1
2021-05-12,9435,1
2021-05-13,9435,1
2021-05-15,9435,1
2021-05-16,9435,1
2021-05-18,9435,2
2021-05-19,9435,1
2021-05-20,9435,1
2021-05-21,9435,1
2021-05-23,9435,1
2021-05-24,9435,2
2021-05-25,9435,3
2021-05-26,9435,3
2021-05-27,9435,1
2021-05-28,9435,2
2021-05-29,9435,2
2021-05-30,9435,2
2021-06-01,9435,1
2021-06-03,9435,2
2021-06-07,9435,1
2021-06-08,9435,1
2021-06-10,9435,1
2021-06-13,9435,1
2021-06-14,9435,1
2021-06-15,9435,1
2021-06-20,9435,2
2021-06-21,9435,1
2021-06-22,9435,1
2021-06-24,9435,1
2021-06-28,9435,1
2021-07-25,9435,1
2020-01-02,9436,1
2020-01-03,9436,2
2020-02-01,9436,1
2020-05-08,9436,2
2020-08-13,9436,2
2020-08-27,9436,1
2020-11-30,9436,1
2021-05-05,9436,1
2021-05-06,9436,6
2021-05-07,9436,1
2021-06-29,9436,2
2021-07-01,9436,1
2021-07-02,9436,1
2022-05-07,9436,1
2022-05-10,9436,1
2022-05-15,9436,1
2022-05-16,9436,2
2022-05-25,9436,2
2022-05-31,9436,2
2022-06-07,9436,1
2022-06-08,9436,1
2022-09-14,9436,1
2022-09-15,9436,2
2022-09-16,9436,2
2022-10-01,9436,1
2022-10-02,9436,1
2022-10-04,9436,1
2022-10-05,9436,1
2022-10-06,9436,1
2022-10-08,9436,1
2022-10-10,9436,1
2022-10-12,9436,1
2022-10-13,9436,1
2022-10-15,9436,1
2022-10-17,9436,1
2022-10-19,9436,2
2022-10-20,9436,2
2022-10-21,9436,1
2022-10-23,9436,1
2022-10-24,9436,2
2022-10-25,9436,1
2022-10-28,9436,1
2022-11-08,9436,1
2022-11-10,9436,2
2022-11-14,9436,2
2022-11-19,9436,1
2022-11-23,9436,1
2022-11-24,9436,1
2022-11-25,9436,2
2022-11-26,9436,2
2022-12-03,9436,2
2022-12-04,9436,5
2022-12-06,9436,1
2022-12-08,9436,1
2022-12-11,9436,1
2022-12-12,9436,1
2022-12-13,9436,1
2022-12-15,9436,1
2022-12-18,9436,2
2022-12-20,9436,3
2022-12-22,9436,1
2022-12-23,9436,2
2022-12-26,9436,1
2022-12-28,9436,1
2023-01-01,9436,1
2023-01-02,9436,2
2023-01-07,9436,2
2023-01-08,9436,1
2023-01-09,9436,2
2023-01-10,9436,1
2023-01-12,9436,1
2023-01-13,9436,1
2023-01-15,9436,2
2023-01-16,9436,2
2023-01-20,9436,3
2023-01-21,9436,1
2023-01-22,9436,1
2023-01-23,9436,1
2023-01-28,9436,2
2023-01-29,9436,1
2023-02-05,9436,1
2023-02-09,9436,5
2023-02-10,9436,1
2023-02-11,9436,2
2023-02-12,9436,1
2023-02-13,9436,2
2023-02-19,9436,2
2023-02-20,9436,1
2023-02-21,9436,1
2023-02-26,9436,1
2023-03-02,9436,1
2023-03-03,9436,5
2023-03-05,9436,1
2023-03-13,9436,1
2023-03-16,9436,1
2023-03-19,9436,3
2023-03-20,9436,1
2023-03-21,9436,1
2023-03-23,9436,1
2023-03-26,9436,2
2023-03-27,9436,1
2023-04-07,9436,1
2023-04-10,9436,2
2023-04-15,9436,1
2023-04-16,9436,1
2023-04-23,9436,1
2023-04-24,9436,1
2023-04-25,9436,2
2023-04-26,9436,1
2023-05-07,9436,2
2023-05-11,9436,1
2023-05-12,9436,1
2023-05-15,9436,2
2023-05-21,9436,2
2023-05-23,9436,1
2023-05-24,9436,1
2023-05-26,9436,1
2023-05-28,9436,1
2023-06-08,9436,1
2023-06-09,9436,1
2023-06-18,9436,1
2023-06-19,9436,1
2023-06-20,9436,2
2023-06-21,9436,1
2023-06-22,9436,1
2023-06-25,9436,1
2023-06-26,9436,3
2023-06-30,9436,1
2023-07-03,9436,2
2023-07-09,9436,1
2023-07-11,9436,1
2023-07-13,9436,2
2020-01-03,9455,1
2020-01-05,9455,1
2020-01-08,9455,1
2020-01-20,9455,1
2020-01-25,9455,1
2020-01-26,9455,1
2020-02-03,9455,1
2020-03-04,9455,1
2020-09-17,9455,1
2020-09-29,9455,1
2020-10-18,9455,1
2021-01-28,9455,1
2021-03-13,9455,1
2021-04-15,9455,1
2022-01-09,9455,1
2022-01-15,9455,1
2022-04-07,9455,1
2022-04-15,9455,1
2022-05-13,9455,1
2022-05-15,9455,1
2022-05-23,9455,1
2022-05-27,9455,1
2022-05-29,9455,1
2022-08-26,9455,1
2022-08-30,9455,1
2020-01-01,9458,1
2020-01-15,9458,1
2020-01-16,9458,3
2020-01-20,9458,1
2020-01-22,9458,1
2020-01-26,9458,1
2020-02-04,9458,1
2020-02-13,9458,1
2020-02-17,9458,2
2020-02-18,9458,1
2020-02-20,9458,2
2020-02-22,9458,3
2020-04-05,9458,2
2020-04-06,9458,1
2020-04-08,9458,3
2020-04-10,9458,1
2020-04-11,9458,1
2020-04-14,9458,2
2020-04-19,9458,2
2020-04-20,9458,4
2020-04-21,9458,1
2020-04-26,9458,1
2020-04-29,9458,2
2020-04-30,9458,1
2020-05-14,9458,2
2020-06-02,9458,1
2020-06-04,9458,1
2020-06-19,9458,1
2020-06-20,9458,1
2020-06-21,9458,1
2020-06-28,9458,1
2020-07-01,9458,1
2020-07-02,9458,3
2020-07-29,9458,1
2020-07-30,9458,1
2020-07-31,9458,3
2020-08-02,9458,2
2020-08-03,9458,3
2020-08-05,9458,1
2020-02-29,9461,2
2020-03-20,9461,1
2020-07-20,9461,1
2020-01-05,9487,1
2020-01-06,9487,7
2020-01-12,9487,10
2020-01-13,9487,11
2020-01-14,9487,3
2020-01-19,9487,10
2020-01-21,9487,11
2020-01-22,9487,7
2020-01-23,9487,1
2020-01-26,9487,2
2020-01-27,9487,1
2020-02-02,9487,11
2020-02-03,9487,9
2020-02-06,9487,4
2020-02-10,9487,1
2020-02-12,9487,1
2020-02-16,9487,9
2020-02-17,9487,12
2020-02-18,9487,4
2020-03-01,9487,8
2020-03-08,9487,8
2020-03-11,9487,1
2020-03-15,9487,6
2020-03-16,9487,9
2020-03-18,9487,1
2020-03-22,9487,1
2020-03-23,9487,4
2020-03-26,9487,4
2020-03-31,9487,4
2020-04-20,9487,4
2020-04-23,9487,1
2020-04-26,9487,2
2020-04-27,9487,5
2020-04-30,9487,6
2020-05-03,9487,5
2020-05-04,9487,6
2020-05-07,9487,6
2020-05-08,9487,1
2020-05-11,9487,6
2020-05-17,9487,6
2020-05-18,9487,7
2020-05-20,9487,1
2020-05-26,9487,5
2020-05-28,9487,2
2020-05-31,9487,7
2020-06-07,9487,7
2020-06-08,9487,7
2020-06-10,9487,1
2020-06-14,9487,1
2020-06-16,9487,3
2020-06-19,9487,1
2020-06-22,9487,7
2020-06-25,9487,6
2020-06-28,9487,9
2020-06-30,9487,1
2020-07-05,9487,1
2020-07-13,9487,8
2020-07-14,9487,4
2020-07-16,9487,1
2020-08-08,9487,1
2020-08-09,9487,1
2020-08-12,9487,1
2020-08-13,9487,4
2020-08-14,9487,1
2020-08-15,9487,1
2020-08-16,9487,8
2020-08-19,9487,8
2020-08-26,9487,1
2020-08-27,9487,11
2020-08-30,9487,7
2020-09-02,9487,1
2020-09-03,9487,4
2020-09-07,9487,7
2020-09-29,9487,1
2020-10-05,9487,2
2020-10-11,9487,7
2020-10-12,9487,8
2020-10-18,9487,8
2020-10-19,9487,9
2020-11-04,9487,1
2020-11-07,9487,1
2020-11-08,9487,9
2020-11-10,9487,4
2020-11-11,9487,2
2020-11-12,9487,3
2020-11-13,9487,1
2020-11-14,9487,2
2020-11-18,9487,2
2020-11-19,9487,1
2020-11-20,9487,1
2020-11-24,9487,5
2020-11-25,9487,1
2020-11-26,9487,3
2020-11-30,9487,1
2020-12-01,9487,1
2020-12-06,9487,1
2020-12-07,9487,4
2020-12-08,9487,4
2020-12-14,9487,2
2020-12-22,9487,4
2020-12-23,9487,1
2020-12-24,9487,2
2020-12-28,9487,1
2020-12-29,9487,4
2021-01-03,9487,7
2021-01-04,9487,1
2021-01-05,9487,4
2021-01-11,9487,8
2021-01-16,9487,1
2021-01-17,9487,2
2021-01-18,9487,7
2021-01-31,9487,6
2021-02-01,9487,2
2021-02-24,9487,9
2021-03-01,9487,1
2021-03-07,9487,1
2021-03-24,9487,1
2021-04-05,9487,3
2021-04-11,9487,2
2021-04-13,9487,1
2021-04-14,9487,1
2021-04-19,9487,5
2021-04-25,9487,2
2021-04-26,9487,1
2021-04-27,9487,1
2021-04-28,9487,2
2021-05-03,9487,9
2021-05-05,9487,1
2021-05-08,9487,1
2021-05-09,9487,1
2021-05-18,9487,1
2021-05-19,9487,1
2021-05-20,9487,7
2021-06-22,9487,1
2021-06-27,9487,8
2021-06-28,9487,1
2021-06-29,9487,1
2021-06-30,9487,1
2021-07-04,9487,8
2021-07-05,9487,1
2021-07-06,9487,3
2021-07-07,9487,1
2021-07-11,9487,10
2021-07-15,9487,1
2021-07-16,9487,1
2021-07-17,9487,1
2021-07-18,9487,1
2021-07-19,9487,7
2021-07-20,9487,2
2021-07-21,9487,2
2021-07-22,9487,13
2021-07-25,9487,3
2021-07-27,9487,1
2021-08-01,9487,8
2021-08-02,9487,10
2021-08-06,9487,1
2021-08-08,9487,1
2021-08-09,9487,1
2021-08-11,9487,7
2021-08-16,9487,8
2021-08-17,9487,3
2021-08-31,9487,1
2021-09-03,9487,1
2021-09-09,9487,1
2021-09-10,9487,1
2021-09-13,9487,8
2021-09-14,9487,4
2021-09-19,9487,5
2021-09-21,9487,1
2021-09-30,9487,10
2021-10-04,9487,9
2021-10-09,9487,1
2021-10-11,9487,8
2021-10-12,9487,4
2021-10-17,9487,10
2021-10-18,9487,1
2021-10-24,9487,2
2021-10-28,9487,5
2021-10-29,9487,1
2021-10-31,9487,8
2021-11-01,9487,3
2021-11-03,9487,1
2021-11-07,9487,9
2021-11-11,9487,10
2021-11-14,9487,8
2021-11-21,9487,8
2021-11-24,9487,8
2021-11-27,9487,2
2021-11-30,9487,7
2021-12-02,9487,1
2021-12-06,9487,8
2021-12-12,9487,10
2021-12-13,9487,1
2021-12-14,9487,7
2021-12-15,9487,1
2021-12-16,9487,1
2021-12-19,9487,8
2021-12-20,9487,9
2021-12-26,9487,9
2021-12-27,9487,1
2021-12-29,9487,1
2022-01-03,9487,1
2022-01-09,9487,5
2022-01-17,9487,8
2022-01-23,9487,8
2022-01-25,9487,6
2022-01-26,9487,1
2022-01-30,9487,7
2022-02-03,9487,2
2022-02-07,9487,7
2022-02-08,9487,3
2022-02-13,9487,9
2022-02-15,9487,2
2022-02-16,9487,1
2022-02-20,9487,7
2022-02-22,9487,10
2022-02-23,9487,8
2022-03-01,9487,6
2022-03-03,9487,12
2022-03-07,9487,7
2022-03-10,9487,5
2022-03-13,9487,7
2022-03-14,9487,1
2022-03-15,9487,5
2022-03-20,9487,8
2022-03-22,9487,3
2022-03-23,9487,8
2022-03-24,9487,15
2022-04-03,9487,9
2022-04-10,9487,9
2022-04-12,9487,5
2022-04-27,9487,1
2022-05-01,9487,7
2022-05-03,9487,1
2022-05-08,9487,3
2022-06-23,9487,7
2022-06-26,9487,8
2022-06-28,9487,5
2022-06-30,9487,3
2022-07-03,9487,7
2022-07-04,9487,9
2022-07-07,9487,17
2022-07-10,9487,1
2022-07-11,9487,7
2022-07-12,9487,5
2022-07-18,9487,10
2022-07-19,9487,1
2022-07-20,9487,1
2022-07-24,9487,9
2022-07-26,9487,1
2022-07-27,9487,8
2022-07-31,9487,1
2022-08-02,9487,5
2022-08-04,9487,9
2022-08-07,9487,8
2022-08-14,9487,8
2022-08-18,9487,9
2022-09-04,9487,8
2022-09-08,9487,15
2022-09-12,9487,6
2022-09-19,9487,9
2022-09-22,9487,11
2022-10-02,9487,9
2022-10-18,9487,3
2022-10-24,9487,9
2022-10-25,9487,10
2022-10-30,9487,7
2022-11-03,9487,10
2022-11-08,9487,7
2022-11-13,9487,7
2022-11-16,9487,1
2022-11-17,9487,9
2022-11-20,9487,1
2022-11-21,9487,8
2022-11-22,9487,1
2022-12-05,9487,1
2022-12-06,9487,5
2022-12-11,9487,4
2022-12-12,9487,1
2022-12-13,9487,1
2022-12-15,9487,1
2022-12-18,9487,8
2022-12-19,9487,8
2022-12-20,9487,1
2022-12-21,9487,1
2022-12-22,9487,1
2022-12-25,9487,8
2022-12-27,9487,5
2022-12-28,9487,8
2022-12-29,9487,7
2023-01-01,9487,8
2023-01-02,9487,8
2023-01-03,9487,2
2023-01-08,9487,8
2023-01-11,9487,2
2023-01-12,9487,21
2023-01-16,9487,7
2023-01-19,9487,1
2023-01-23,9487,6
2023-01-24,9487,4
2023-01-25,9487,1
2023-01-29,9487,8
2023-01-31,9487,7
2023-02-05,9487,8
2023-02-07,9487,4
2023-02-12,9487,7
2023-02-20,9487,1
2023-02-23,9487,15
2023-03-05,9487,7
2023-03-07,9487,1
2023-03-09,9487,6
2023-03-12,9487,9
2023-03-20,9487,6
2023-03-30,9487,11
2023-04-03,9487,8
2023-04-09,9487,6
2023-04-16,9487,6
2023-04-17,9487,9
2023-04-30,9487,2
2023-05-07,9487,7
2023-05-08,9487,9
2023-05-11,9487,5
2023-05-12,9487,1
2023-05-16,9487,7
2023-05-20,9487,2
2023-05-21,9487,9
2023-05-22,9487,7
2023-05-23,9487,6
2023-05-28,9487,10
2023-05-30,9487,1
2023-06-04,9487,9
2023-06-06,9487,1
2023-06-07,9487,2
2023-06-08,9487,1
2023-06-11,9487,9
2023-06-13,9487,2
2023-06-14,9487,1
2023-06-18,9487,5
2023-06-21,9487,1
2023-06-27,9487,2
2023-07-03,9487,1
2023-08-07,9487,1
2023-08-08,9487,1
2023-08-13,9487,1
2023-08-15,9487,1
2023-08-20,9487,1
2023-08-21,9487,2
2023-08-22,9487,1
2023-09-05,9487,5
2023-09-14,9487,12
2023-10-03,9487,1
2023-10-24,9487,5
2023-10-31,9487,1
2023-11-06,9487,1
2023-11-07,9487,1
2023-11-10,9487,2
2023-11-13,9487,3
2023-11-19,9487,9
2023-11-20,9487,1
2023-11-21,9487,1
2023-11-22,9487,1
2023-12-02,9487,2
2023-12-26,9487,1
2023-12-31,9487,3
2021-04-16,9513,1
2020-01-01,9566,2
2020-01-02,9566,2
2020-01-05,9566,1
2020-01-06,9566,1
2020-01-07,9566,1
2020-01-09,9566,1
2020-01-10,9566,2
2020-01-11,9566,1
2020-01-13,9566,1
2020-01-15,9566,1
2020-01-16,9566,2
2020-01-21,9566,1
2020-01-22,9566,1
2020-01-23,9566,2
2020-01-26,9566,2
2020-01-28,9566,1
2020-01-31,9566,1
2020-02-03,9566,3
2020-02-05,9566,3
2020-02-09,9566,1
2020-02-10,9566,2
2020-02-11,9566,2
2020-02-12,9566,1
2020-02-13,9566,1
2020-02-17,9566,1
2020-02-18,9566,3
2020-02-19,9566,1
2020-02-20,9566,1
2020-02-26,9566,1
2020-03-01,9566,1
2020-03-04,9566,1
2020-03-08,9566,1
2020-03-15,9566,1
2020-03-17,9566,1
2020-03-18,9566,1
2020-03-19,9566,1
2020-03-20,9566,1
2020-03-26,9566,1
2020-04-02,9566,1
2020-05-06,9566,1
2020-05-07,9566,1
2020-05-08,9566,1
2020-05-09,9566,1
2020-05-10,9566,1
2020-05-13,9566,2
2020-05-20,9566,1
2020-05-21,9566,2
2020-05-22,9566,1
2020-05-26,9566,4
2020-05-31,9566,1
2020-06-02,9566,2
2020-06-03,9566,1
2020-06-11,9566,1
2020-06-17,9566,2
2020-06-19,9566,1
2020-06-25,9566,2
2020-06-30,9566,2
2020-07-02,9566,1
2020-07-03,9566,1
2020-07-05,9566,2
2020-07-08,9566,2
2020-07-21,9566,1
2020-07-22,9566,1
2020-07-23,9566,2
2020-07-24,9566,1
2020-07-26,9566,2
2020-07-28,9566,1
2020-07-30,9566,1
2020-08-03,9566,1
2020-08-04,9566,1
2020-08-09,9566,1
2020-08-11,9566,1
2020-08-18,9566,1
2020-08-19,9566,1
2020-08-20,9566,1
2020-08-23,9566,3
2020-08-25,9566,1
2020-08-27,9566,1
2020-09-06,9566,1
2020-09-09,9566,1
2020-09-13,9566,4
2020-09-15,9566,1
2020-09-16,9566,1
2020-09-24,9566,1
2020-10-01,9566,1
2020-10-11,9566,1
2020-10-20,9566,1
2020-10-22,9566,1
2020-10-23,9566,1
2020-10-25,9566,3
2020-10-28,9566,1
2020-10-29,9566,1
2020-11-05,9566,1
2020-11-06,9566,1
2020-11-10,9566,2
2020-11-16,9566,1
2020-11-19,9566,2
2020-11-21,9566,1
2020-11-22,9566,4
2020-11-30,9566,1
2020-12-01,9566,3
2020-12-02,9566,1
2020-12-03,9566,1
2020-12-06,9566,4
2020-12-08,9566,1
2020-12-09,9566,1
2020-12-13,9566,4
2020-12-16,9566,1
2020-12-21,9566,2
2020-12-27,9566,2
2020-12-28,9566,2
2020-12-29,9566,2
2021-01-01,9566,1
2021-01-03,9566,1
2021-01-04,9566,2
2021-01-07,9566,2
2021-01-11,9566,1
2021-01-12,9566,2
2021-01-17,9566,2
2021-01-19,9566,1
2021-01-21,9566,1
2021-01-27,9566,1
2021-01-28,9566,1
2021-01-30,9566,1
2021-02-02,9566,1
2021-02-07,9566,1
2021-02-22,9566,1
2021-03-02,9566,1
2021-03-05,9566,1
2021-03-08,9566,3
2021-03-10,9566,1
2021-03-12,9566,2
2021-03-16,9566,1
2021-03-19,9566,1
2021-03-22,9566,1
2021-03-24,9566,1
2021-03-27,9566,1
2021-03-30,9566,2
2021-04-02,9566,1
2021-04-03,9566,1
2021-04-04,9566,1
2021-04-05,9566,1
2021-04-06,9566,1
2021-04-08,9566,1
2021-04-10,9566,2
2021-04-12,9566,1
2021-04-14,9566,1
2021-04-16,9566,1
2021-04-20,9566,1
2021-04-24,9566,1
2021-04-28,9566,1
2021-04-29,9566,1
2021-05-04,9566,1
2021-05-05,9566,1
2021-05-06,9566,1
2021-05-09,9566,2
2021-05-10,9566,1
2021-05-11,9566,1
2021-05-12,9566,1
2021-05-14,9566,1
2021-05-15,9566,1
2021-05-16,9566,3
2021-05-19,9566,2
2021-05-20,9566,1
2021-05-22,9566,1
2021-05-26,9566,3
2021-05-27,9566,1
2021-05-28,9566,2
2021-05-30,9566,1
2021-05-31,9566,3
2021-06-02,9566,2
2021-06-03,9566,2
2021-06-04,9566,1
2021-06-06,9566,3
2021-06-07,9566,1
2021-06-08,9566,3
2021-06-10,9566,3
2021-06-12,9566,1
2021-06-14,9566,1
2021-06-15,9566,1
2021-06-17,9566,2
2021-06-20,9566,2
2021-06-21,9566,3
2021-06-22,9566,2
2021-06-23,9566,2
2021-06-24,9566,3
2021-06-26,9566,1
2021-07-03,9566,1
2021-07-04,9566,1
2021-07-12,9566,1
2021-07-13,9566,1
2021-07-15,9566,3
2021-07-16,9566,1
2021-07-18,9566,2
2021-07-22,9566,3
2021-07-26,9566,1
2021-08-12,9566,1
2021-08-14,9566,1
2021-08-19,9566,1
2021-08-20,9566,1
2021-08-27,9566,1
2021-08-28,9566,1
2021-08-30,9566,2
2021-09-01,9566,1
2021-09-02,9566,1
2021-09-04,9566,1
2021-09-05,9566,2
2021-09-09,9566,2
2021-09-14,9566,3
2021-09-16,9566,1
2021-09-20,9566,1
2021-09-23,9566,1
2021-09-26,9566,1
2021-09-28,9566,1
2021-10-02,9566,1
2021-10-05,9566,1
2021-10-09,9566,1
2021-10-10,9566,2
2021-10-11,9566,4
2021-10-13,9566,1
2021-10-14,9566,2
2021-10-15,9566,1
2021-10-16,9566,1
2021-10-19,9566,1
2021-10-20,9566,1
2021-10-23,9566,1
2021-10-24,9566,1
2021-10-28,9566,1
2021-10-29,9566,1
2021-11-07,9566,1
2021-11-09,9566,1
2021-11-16,9566,1
2021-11-17,9566,2
2021-11-18,9566,1
2021-11-22,9566,1
2021-11-24,9566,2
2021-11-29,9566,2
2021-11-30,9566,1
2021-12-11,9566,1
2021-12-13,9566,1
2021-12-14,9566,1
2021-12-15,9566,2
2021-12-19,9566,2
2021-12-23,9566,2
2021-12-24,9566,1
2021-12-25,9566,1
2021-12-27,9566,4
2021-12-29,9566,4
2022-01-02,9566,3
2022-01-03,9566,1
2022-01-05,9566,1
2022-01-06,9566,1
2022-01-10,9566,2
2022-01-11,9566,1
2022-01-13,9566,1
2022-01-14,9566,1
2022-01-15,9566,2
2022-01-19,9566,1
2022-01-23,9566,1
2022-01-24,9566,1
2022-01-27,9566,2
2022-01-31,9566,1
2022-02-01,9566,4
2022-02-02,9566,1
2022-02-03,9566,2
2022-02-06,9566,2
2022-02-07,9566,1
2022-02-08,9566,1
2022-02-11,9566,1
2022-02-12,9566,1
2022-02-13,9566,1
2022-02-14,9566,1
2022-02-16,9566,1
2022-02-17,9566,2
2022-02-21,9566,3
2022-02-23,9566,1
2022-02-24,9566,1
2022-02-27,9566,3
2022-03-01,9566,1
2022-03-02,9566,1
2022-03-03,9566,1
2022-03-06,9566,2
2022-03-15,9566,1
2022-03-20,9566,2
2022-03-21,9566,4
2022-03-22,9566,3
2022-03-23,9566,1
2022-03-24,9566,1
2022-03-29,9566,1
2022-03-30,9566,3
2022-03-31,9566,3
2022-04-04,9566,1
2022-04-05,9566,1
2022-04-06,9566,2
2022-04-13,9566,1
2022-04-15,9566,1
2022-04-17,9566,1
2022-04-20,9566,1
2022-04-22,9566,1
2022-04-23,9566,1
2022-04-24,9566,1
2022-04-25,9566,1
2022-04-27,9566,1
2022-04-29,9566,1
2022-05-01,9566,1
2022-05-02,9566,3
2022-05-07,9566,1
2022-05-09,9566,1
2022-05-10,9566,1
2022-05-12,9566,1
2022-05-16,9566,1
2022-05-17,9566,1
2022-05-18,9566,2
2022-05-28,9566,1
2022-05-29,9566,1
2022-05-30,9566,1
2022-06-02,9566,3
2022-06-05,9566,1
2022-06-06,9566,1
2022-06-07,9566,1
2022-06-10,9566,2
2022-06-12,9566,3
2022-06-13,9566,2
2022-06-14,9566,3
2022-06-16,9566,2
2022-06-19,9566,3
2022-06-22,9566,1
2022-06-23,9566,1
2022-06-24,9566,2
2022-06-25,9566,1
2022-06-26,9566,2
2022-06-27,9566,3
2022-06-28,9566,2
2022-07-01,9566,1
2022-07-03,9566,1
2022-07-06,9566,2
2022-07-07,9566,1
2022-07-08,9566,1
2022-07-11,9566,1
2022-07-12,9566,4
2022-07-18,9566,1
2022-07-19,9566,6
2022-07-21,9566,1
2022-08-03,9566,1
2022-08-05,9566,1
2022-08-08,9566,1
2022-08-09,9566,1
2022-08-11,9566,1
2022-08-14,9566,1
2022-08-21,9566,4
2022-08-23,9566,3
2022-08-24,9566,1
2022-08-25,9566,1
2022-08-27,9566,1
2022-09-02,9566,1
2022-09-04,9566,1
2022-09-07,9566,1
2022-09-09,9566,1
2022-09-11,9566,3
2022-09-14,9566,1
2022-09-17,9566,1
2022-09-22,9566,1
2022-09-25,9566,1
2022-09-30,9566,1
2022-10-01,9566,1
2022-10-04,9566,1
2022-10-05,9566,1
2022-10-13,9566,1
2022-10-20,9566,1
2022-10-21,9566,1
2022-10-23,9566,3
2022-10-24,9566,2
2022-10-25,9566,2
2022-11-02,9566,2
2022-11-03,9566,2
2022-11-04,9566,1
2022-11-07,9566,2
2022-11-10,9566,1
2022-11-13,9566,2
2022-11-16,9566,1
2022-11-17,9566,1
2022-11-18,9566,1
2022-11-20,9566,1
2022-11-24,9566,2
2022-11-26,9566,2
2022-11-27,9566,2
2022-11-28,9566,1
2022-11-29,9566,2
2022-11-30,9566,1
2022-12-02,9566,2
2022-12-06,9566,2
2022-12-11,9566,2
2022-12-12,9566,1
2022-12-14,9566,2
2022-12-15,9566,1
2022-12-23,9566,1
2022-12-25,9566,3
2022-12-26,9566,2
2022-12-27,9566,1
2022-12-29,9566,1
2023-01-01,9566,1
2023-01-02,9566,1
2023-01-04,9566,1
2023-01-13,9566,1
2023-01-24,9566,1
2023-01-25,9566,2
2023-01-29,9566,3
2023-01-30,9566,1
2023-02-09,9566,1
2023-02-12,9566,1
2023-02-20,9566,2
2023-02-21,9566,1
2023-02-22,9566,1
2023-02-23,9566,2
2023-02-24,9566,1
2023-02-25,9566,1
